id,name,year,rating,certificate,duration,genre,votes,gross_income,directors_id,directors_name,stars_id,stars_name,description
tt3266284,November Criminals,(2017),5.3,PG-13,86 min,"Crime, Drama, Mystery","9,024","43,247,647",nm0315065,Sacha Gervasi,"nm5052065,nm1631269,nm0000657,nm0001416","Ansel Elgort,Chloë Grace Moretz,David Strathairn,Catherine Keener","After his friend is murdered, a Washington, D.C. teenager undertakes his own investigation of the crime."
tt0082945,Prince of the City,(1981),7.4,R,167 min,"Crime, Drama",8328,"8,124,257",nm0001486,Sidney Lumet,"nm0001852,nm0001583,nm0286561,nm0082400","Treat Williams,Jerry Orbach,Richard Foronjy,Don Billett","A New York City narcotics detective reluctantly agrees to cooperate with a special commission investigating police corruption, and soon realises he's in over his head, and nobody can be trusted."
tt0049414,A Kiss Before Dying,(1956),6.7,Approved,94 min,"Crime, Film-Noir, Mystery","3,703","8,124,257",nm0652631,Gerd Oswald,"nm0001822,nm0001374,nm0500702,nm0940946","Robert Wagner,Jeffrey Hunter,Virginia Leith,Joanne Woodward",A ruthless college student resorts to murder in an attempt to marry an heiress.
tt0396184,Pusher II,(2004),7.3,Not Rated,100 min,"Action, Crime, Drama","21,855","8,124,257",nm0716347,Nicolas Winding Refn,"nm0586568,nm0843237,nm1830443,nm1795793","Mads Mikkelsen,Leif Sylvester,Anne Sørensen,Øyvind Hagen-Traberg","Tonny is released from prison - again. This time he has his mind set on changing his broken down life, but that is easier said than done."
tt0094819,Buster,(1988),5.8,R,102 min,"Comedy, Crime, Drama",3949,"540,000",nm0337765,David Green,"nm0002015,nm0910278,nm0482987,nm0493027","Phil Collins,Julie Walters,Larry Lamb,Stephanie Lawrence","Based on the story of Ronald Christopher ""Buster"" Edwards (Phil Collins), one of the thieves involved in ""The Great Train Robbery"" of 1963."
tt0106819,Enemy Gold,(1993),4.1,R,92 min,"Action, Crime",875,"540,000",nm0796479,Christian Drew Sidaris,"nm0671855,nm0057436,nm0801225,nm0172704","Bruce Penhall,Mark Barriere,Suzi Simpson,Tanquil Lisa Collins","While on a mission to stop a drug operation, three Federal agents accidentally discover gold from the Civil War. With the aid of a corrupt agent, a ruthless criminal kingpin will hunt them down, one by one."
tt0066249,The Private Life of Sherlock Holmes,(1970),7.0,PG-13,125 min,"Adventure, Comedy, Crime",12063,"3,300,000",nm0000697,Billy Wilder,"nm0827137,nm0000489,nm0086780,nm0656180","Robert Stephens,Christopher Lee,Colin Blakely,Geneviève Page","When a bored Holmes eagerly takes the case of Gabrielle Valladon after an attempt on her life, the search for her missing husband leads to Loch Ness and the legendary monster."
tt0073282,Let's Do It Again,(1975),6.7,PG,110 min,"Action, Comedy, Crime","3,070","3,300,000",nm0001627,Sidney Poitier,"nm0001627,nm0001070,nm0516865,nm0025309","Sidney Poitier,Bill Cosby,Calvin Lockhart,John Amos","Two Atlanta men raise funds for their charity by rigging boxing matches in New Orleans, but their tricks attract the mob's attention."
tt8585940,The Utah Cabin Murders,(2019),2.7,Not Certified,85 min,"Crime, Horror",854,"3,300,000",nm2096009,Andrew Jones,"nm6979445,nm3689362,nm5511209,nm7842495","Derek Nelson,Erick Hayden,Tiffany Ceri,Jason Homewood",Two sisters fight for survival when masked intruders invade their vacation cabin.
tt0332658,Intermission,(2003),6.8,R,105 min,"Comedy, Crime, Drama",15874,"896,993",nm1259871,John Crowley,"nm0614165,nm0531808,nm0268199,nm0376602","Cillian Murphy,Kelly Macdonald,Colin Farrell,Shirley Henderson","A variety of losers in Dublin have harrowingly farcical intersecting stories of love, greed and violence."
tt11274100,Archenemy,(2020),5.0,Not Rated,90 min,"Action, Adventure, Crime","3,165","896,993",nm4008890,Adam Egypt Mortimer,"nm6973777,nm1991608,nm3004325,nm4428501","Jessica Allain,Mac Brandt,Skylan Brooks,Kieran Gallagher","Max Fist claims to be a hero from another dimension who fell through time and space to earth, where he has no powers. No one believes his stories except for a local teen named Hamster."
tt7551216,Strangers,(I) (2018),6.4,Not Rated,60 min,"Crime, Drama, Thriller","2,539","896,993",Anonymous,nm0000000,"nm0799591,nm0938893,nm1648520,nm1310137","John Simm,Anthony Chau-Sang Wong,Katie Leung,Rosalind Halstead",Jonah Mulray is a professor whose world comes crashing down when his wife is killed in a car crash in Hong Kong.
tt15331474,Strawberry Spring,(2021 Podcast Series),7.4,Not Certified,0 min,"Short, Crime, Drama",77,"896,993",Anonymous,nm0000000,"nm2858875,nm1330560,nm0893257,nm7257831","Sydney Sweeney,Garrett Hedlund,Milo Ventimiglia,Herizen F. Guardiola","A podcast based on Stephen King's short story from his novel Night Shift. A journalist becomes interested in a serial killer named Springheel Jack, a killer who kills every eight years using a seasonal, dense fog as cover."
tt0075675,The American Friend,(1977),7.4,Not Rated,128 min,"Crime, Drama, Mystery","16,212","896,993",nm0000694,Wim Wenders,"nm0000454,nm0004486,nm0471079,nm0086116","Dennis Hopper,Bruno Ganz,Lisa Kreuzer,Gérard Blain","Tom Ripley, who deals in forged art, suggests a picture framer he knows would make a good hit man."
tt0087932,The Pope of Greenwich Village,(1984),6.6,R,121 min,"Action, Comedy, Crime",8885,"6,139,896",nm0742341,Stuart Rosenberg,"nm0000616,nm0000620,nm0000435,nm0656183","Eric Roberts,Mickey Rourke,Daryl Hannah,Geraldine Page",Two cousins unknowingly rob the mob and face the dangerous consequences.
tt0342172,Capturing the Friedmans,(2003),7.7,Not Rated,107 min,"Documentary, Biography, Crime",25668,"3,117,985",nm1285613,Andrew Jarecki,"nm1362535,nm1362537,nm1362536,nm1363479","Arnold Friedman,Jesse Friedman,David Friedman,Elaine Friedman","Documentary on the Friedmans, a seemingly typical, upper-middle-class Jewish family whose world is instantly transformed when the father and his youngest son are arrested and charged with shocking and horrible crimes."
tt0074901,Mikey and Nicky,(1976),7.4,R,106 min,"Crime, Drama","5,342","3,117,985",nm0561938,Elaine May,"nm0037279,nm0333327,nm0382676,nm0577073","Rose Arrick,Carol Grace,William Hickey,Sanford Meisner","Nicky is on the run from the mob, and he turns to old pal Mikey for help."
tt5960276,The Godmother,(IV),11.0,Not Certified,0 min,"Crime, Drama",0,0,"/nm1543747/,/nm0000182/","Reed Morano,Jennifer Lopez",nm0000182,Jennifer Lopez,A look at the rise and fall of the late drug lord Griselda Blanco.
tt0103950,City Hunter,(1993),6.3,PG-13,105 min,"Action, Comedy, Crime","11,184",0,nm0939147,Jing Wong,"nm0000329,nm0636280,nm0939153,nm0331822","Jackie Chan,Richard Norton,Joey Wang,Kumiko Goto","A self-indulgent private investigator winds up on a cruise ship full of rich patrons, gorgeous women, murderous terrorists, and scarce food."
tt0085051,Manimal,(1983),6.4,TV-PG,60 min,"Adventure, Crime, Fantasy","1,979",0,Anonymous,nm0000000,"nm0531546,nm0000758,nm0763858,nm0731426","Simon MacCorkindale,Melody Anderson,Reni Santoni,Michael D. Roberts",A man who can change himself into any animal fights crime.
tt5324116,Swedish Dicks,(2016–2018),6.7,TV-MA,30 min,"Comedy, Crime","3,355",0,Anonymous,nm0000000,"nm0001780,nm1489176,nm0051930,nm5722070","Peter Stormare,Johan Glans,Vivian Bang,Felisha Cooper",Two unlicensed Swedish private investigators try to make a living in Los Angeles.
tt0104549,Jennifer 8,(1992),6.3,R,124 min,"Crime, Drama, Mystery",16940,"11,390,479",nm0732430,Bruce Robinson,"nm0000412,nm0000235,nm0000448,nm0065320","Andy Garcia,Uma Thurman,Lance Henriksen,Graham Beckel","John Berlin, a former Los Angeles homicide detective, investigates a multiple murder case in San Diego. The only witness is a blind girl to whom he is immediately attracted."
tt1741243,Pawn Shop Chronicles,(2013),5.9,R,112 min,"Action, Comedy, Crime",11354,"4,915",nm0469694,Wayne Kramer,"nm0908094,nm0005342,nm0000704,nm0000409","Paul Walker,Norman Reedus,Elijah Wood,Brendan Fraser","An anthology of stories involving meth addicted white supremacists, a man looking for his kidnapped wife and an Elvis impersonator."
tt15851766,Wolverine,(2018 Podcast Series),8.2,Not Certified,0 min,"Crime, Drama",37,"4,915",Anonymous,nm0000000,"nm0035514,nm2623219,nm3856316,nm0000837","Richard Armitage,Celia Keenan-Bolger,Zoe Chao,Bob Balaban","Following a string of mysterious deaths in Burns, Alaska, Special Agents Sally Pierce and Tad Marshall arrive to investigate. They soon find there's more going on than meets the eye."
tt0105813,White Sands,(1992),6.0,R,101 min,"Action, Crime, Drama",8086,"9,011,574",nm0002044,Roger Donaldson,"nm0000353,nm0001512,nm0000620,nm0000168","Willem Dafoe,Mary Elizabeth Mastrantonio,Mickey Rourke,Samuel L. Jackson",A small southwestern town Sheriff finds a body in the desert with a suitcase and five hundred thousand dollars. He impersonates the man and stumbles into an F.B.I. investigation.
tt0090567,52 Pick-Up,(1986),6.4,R,110 min,"Crime, Drama, Thriller",6096,"5,186,646",nm0001239,John Frankenheimer,"nm0001702,nm0000268,nm0889152,nm0001278","Roy Scheider,Ann-Margret,Vanity,John Glover",A secret fling between a man and his mistress leads to blackmail and murder.
tt8907992,The Girl on the Train,(2021),4.5,TV-MA,120 min,"Crime, Drama, Mystery","14,507","5,186,646",nm4138262,Ribhu Dasgupta,"nm4495174,nm2390814,nm4112854,nm10920106","Parineeti Chopra,Aditi Rao Hydari,Kirti Kulhari,Rajiv Chabria","The story follows a recent divorcee who spends her daily commute fantasizing about a seemingly perfect couple who live in a house that her train passes daily, but something shocking happens there one day."
tt10275534,Misanthrope,(2022),11.0,Not Certified,0 min,"Crime, Drama, Mystery",0,0,nm1167933,Damián Szifron,"nm0940362,nm0578853,nm0408591,nm5381254","Shailene Woodley,Ben Mendelsohn,Ralph Ineson,Jovan Adepo",A cop is recruited by the FBI to help track down a murderer.
tt0112922,The Day of the Beast,(1995),7.3,R,99 min,"Action, Adventure, Comedy",21475,"15,324",nm0407067,Álex de la Iglesia,"nm0029962,nm0211089,nm0782213,nm0701715","Álex Angulo,Armando De Razza,Santiago Segura,Terele Pávez","Bent on committing as many sins as possible to avert the birth of the beast, a Catholic priest teams up with a Black Metal aficionado and an Italian connoisseur of the occult. Now, he must become an unrelenting sinner. Is there still hope?"
tt0144286,The Lost Son,(1999),6.4,R,102 min,"Crime, Drama, Romance","1,632","15,324",nm0579580,Chris Menges,"nm0000809,nm0000176,nm0001020,nm0219099","Daniel Auteuil,Nastassja Kinski,Katrin Cartlidge,Marianne Denicourt","Xavier Lombard is a world-weary private eye in London, in exile from his native Paris; his best friend is Nathalie, a high-class call girl. He gets a call from an old friend from the Paris ...                See full summary »"
tt9239888,The Ruthless,(2019),6.2,TV-MA,111 min,"Crime, Drama","6,212","15,324",nm0210101,Renato De Maria,"nm1249052,nm5077317,nm4606441,nm2322626","Riccardo Scamarcio,Sara Serraiocco,Alessio Praticò,Alessandro Tedeschi",A rebellious teenager grows up to become one of Milan's most ambitious criminals during the golden years of the 'ndrangheta' Mafia in the 1980s.
tt0119086,Excess Baggage,(1997),5.3,PG-13,101 min,"Action, Comedy, Crime",13393,"14,327,206",nm0104193,Marco Brambilla,"nm0000224,nm0001125,nm0000686,nm0860233","Alicia Silverstone,Benicio Del Toro,Christopher Walken,Jack Thompson","A bratty teenager fakes her own kidnapping, but gets mistakenly kidnapped for real instead."
tt0118497,Touching Evil,(1997–1999),7.8,Not Rated,50 min,"Crime, Drama, Mystery","1,971","14,327,206",Anonymous,nm0000000,"nm0338292,nm0908070,nm0227681,nm0269923","Robson Green,Nicola Walker,Shaun Dingwall,Michael Feast","Touching Evil is a crime drama following the exploits of a crack squad on the Organised & Serial Crime Unit, a rapid response police force that serves the entire county."
tt1511543,Trial & Retribution,(1997–2009),7.6,Not Certified,0 min,"Crime, Drama, Mystery",949,"14,327,206",Anonymous,nm0000000,"nm0371342,nm0521725,nm0810729,nm0119357","David Hayman,Dorian Lough,Victoria Smurfit,Kate Buffery","The team of Det. Supt. Michael Walker, DI North, and DCI Connor follows each case from crime committed, through the pursuit of justice, to the law courts where the efforts of the force will be tested--sometimes to the breaking point."
tt19226600,The Viking - Downfall of a Drug Lord,(2022– ),6.8,Not Certified,42 min,Crime,105,"14,327,206",Anonymous,nm0000000,"nm5405979,nm13528934,nm8779184,nm10570021","Alex Høgh Andersen,Aline Brunn,Nicolai Jørgensen,Claus Malmqvist","THE VIKING, Downfall of a Drug Lord (Original title: NORDIC NARCOS) tells the true story of Europe's biggest drug smuggler. A man who had it all but paid for it with even more, losing what ...                See full summary »"
tt7965824,Gone Baby Gone,(2018 TV Movie),7.7,Not Certified,0 min,"Crime, Drama",179,"14,327,206",nm0637518,Phillip Noyce,"nm1763049,nm0514228,nm0604784,nm0001441","April Bowlby,Peyton List,Joseph Morgan,Christine Lahti","Two cops patrol the Boston working-class neighborhoods they grew up in. TV show based on characters in the Dennis Lehane novel, 'Gone Baby Gone.'"
tt5540188,The Nile Hilton Incident,(2017),6.7,Unrated,111 min,"Crime, Drama, Mystery",8095,"81,089",nm0757975,Tarik Saleh,"nm0267241,nm5080507,nm5170525,nm5269328","Fares Fares,Mari Malek,Yasser Ali Maher,Ahmed Selim","A maid witnesses a murder at an upscale hotel and a policeman is assigned to the case, but it soon becomes clear that important people don't want the case solved."
tt2494280,Stretch,(2014),6.5,R,94 min,"Comedy, Crime","31,115","81,089",nm0138620,Joe Carnahan,"nm0933940,nm1159180,nm0197647,nm2395937","Patrick Wilson,Ed Helms,James Badge Dale,Brooklyn Decker","A hard-luck limo driver struggles to go straight and pay off a debt to his bookie. He takes on a job with a crazed passenger, whose sought-after ledger implicates some seriously dangerous criminals."
tt0100107,Maniac Cop 2,(1990),5.9,R,90 min,"Action, Crime, Horror","7,423","81,089",nm0527350,William Lustig,"nm0001108,nm0160004,nm0503627,nm0132257","Robert Davi,Claudia Christian,Michael Lerner,Bruce Campbell","A supernatural, maniac killer cop teams up with a Times Square serial killer."
tt1582453,Harry's Law,(2011–2012),7.3,Not Certified,43 min,"Comedy, Crime, Drama","6,194","81,089",Anonymous,nm0000000,"nm0000870,nm1682319,nm0001520,nm2073694","Kathy Bates,Nate Corddry,Christopher McDonald,Karen Olivo",A group of misfit lawyers form an unconventional firm.
tt20202334,Sins of the Amish,(2022),7.5,TV-MA,109 min,"Documentary, Crime",100,"81,089",Anonymous,nm0000000,Anonymous,nm0000000,A two-part series that examines the plague of sex abuse in the Amish community and the broken criminal justice system that has failed to protect the victims.
tt1196134,Crazy on the Outside,(2010),5.5,PG-13,96 min,"Comedy, Crime",6349,"64,438",nm0000741,Tim Allen,"nm0000741,nm0000244,nm0000675,nm0000501","Tim Allen,Sigourney Weaver,Jeanne Tripplehorn,Ray Liotta",A recently paroled ex-con who has trouble adjusting to the wacky normalcy of life outside of prison. He has spent the last three years behind bars after getting caught committing a crime and taking the rap for his much more dangerous pal.
tt0071960,The Outfit,(1973),7.0,PG,103 min,"Crime, Drama, Thriller","3,576","64,438",nm0283500,John Flynn,"nm0000380,nm0000947,nm0000833,nm0752813","Robert Duvall,Karen Black,Joe Don Baker,Robert Ryan","Earl Macklin robs a bank owned by the mob, serves his prison time and is released, only to start a private war against the crime outfit that owned the bank."
tt0110265,Killing Zoe,(1993),6.4,R,96 min,"Crime, Thriller",20575,"418,953",nm0000812,Roger Avary,"nm0000655,nm0000365,nm0713327,nm0150073","Eric Stoltz,Julie Delpy,Martin Raymond,Eric Pascal Chaltiel","The cab driver sets American Zed up with Zoe in his Paris hotel. Despite FFR1000 charged, she's an art student with day jobs e.g. bank. Safecracker Zed meets his junkie friend after 11 years to rob a bank."
tt5580536,Arsenal,(2017),4.0,R,97 min,"Action, Crime, Thriller","4,524","418,953",nm1921345,Steven C. Miller,"nm0000115,nm0000131,nm0004978,nm0000628","Nicolas Cage,John Cusack,Adrian Grenier,Johnathon Schaech",A Southern mobster attempts to rescue his kidnapped brother.
